Delta_QALYs	Delta_Costs	Group
0.577630723	2738.832783	0 
0.578296153	4580.905076	0 
0.585605608	4266.155613	0 
0.53985161	4019.420812	0 
0.592192014	4006.194471	0 
0.601235523	3733.889856	0 
0.567519751	2820.863788	0 
0.56801111	3462.605839	0 
0.628390073	7634.862015	0 
0.621625963	3543.365009	0 
0.622315975	5458.574269	0 
0.561630441	3982.189329	0 
0.605787984	4974.826129	0 
0.572496429	3851.3303	0 
0.538761052	4604.964286	0 
0.541403921	3064.447342	0 
0.604358948	5672.299199	0 
0.569241753	8220.404117	0 
0.577476784	6125.523977	0 
0.543902773	7356.513368	0 
0.596301053	5614.017998	0 
0.61168648	4961.168819	0 
0.613215153	5841.930465	0 
0.56756298	5135.541819	0 
0.593691925	4268.084873	0 
0.54129803	4344.420944	0 
0.600971107	5140.594714	0 
0.621116125	5097.236364	0 
0.591298055	4076.433514	0 
0.596991115	7810.33512	0 
0.554995924	3629.66972	0 
0.613354809	3938.893823	0 
0.624975035	4450.676574	0 
0.555910166	2731.117956	0 
0.615186763	3407.135246	0 
0.589337336	4016.460343	0 
0.601436408	2117.332854	0 
0.548790775	8134.214164	0 
0.549740709	4876.808222	0 
0.589631579	4679.597478	0 
0.609188881	4750.186177	0 
0.571746489	4450.71754	0 
0.635512036	5407.427645	0 
0.588925245	3941.85095	0 
0.536329559	4853.341088	0 
0.542645841	8242.622677	0 
0.584862686	3963.424795	0 
0.620357318	9413.6979	0 
0.606378024	4272.344844	0 
0.606321768	4543.321641	0 
0.572087798	8259.599912	0 
0.497663	8999.411135	0 
0.590458394	6283.617656	0 
0.542288825	3255.502964	0 
0.637408018	7054.760721	0 
0.574836443	5424.188148	0 
0.623860884	6502.629825	0 
0.568877902	5334.109265	0 
0.601952999	4968.67436	0 
0.611584806	6171.521326	0 
0.562309032	1188.339384	0 
0.562170369	4486.800652	0 
0.546110427	8352.036546	0 
0.549095057	3199.379569	0 
0.610272968	3881.266729	0 
0.612128336	8492.169507	0 
0.60902052	4774.221651	0 
0.57391789	3959.667977	0 
0.56226546	3895.234399	0 
0.586398421	6619.999164	0 
0.609321477	5807.967459	0 
0.537035323	3566.682474	0 
0.507622708	5177.137676	0 
0.61352707	7984.246239	0 
0.577824672	2812.342347	0 
0.529956237	7624.171359	0 
0.594517698	6651.560513	0 
0.627034558	4574.086552	0 
0.572329048	6431.406507	0 
0.576662671	3842.999546	0 
0.591740804	3990.832679	0 
0.562461824	4699.06584	0 
0.572098609	4375.107034	0 
0.589689547	5739.644048	0 
0.613224473	3984.25603	0 
0.640685079	5341.636956	0 
0.576488291	3151.54069	0 
0.513722029	5229.083048	0 
0.629920826	4570.534665	0 
0.576248194	4603.736987	0 
0.611161487	4744.050455	0 
0.540933453	2862.906584	0 
0.645990568	4678.48997	0 
0.609748547	3832.482557	0 
0.614292042	4840.563052	0 
0.607044798	4853.796734	0 
0.595220322	4147.571826	0 
0.56345684	3574.753783	0 
0.614341693	6669.649887	0 
0.632102814	3594.078634	0 
0.638682926	5020.021237	0 
0.559615742	6071.070938	0 
0.610145658	7887.664983	0 
0.655093867	3374.313243	0 
0.554621277	4007.370339	0 
0.564445418	3582.034481	0 
0.604794773	3448.266146	0 
0.58417182	5285.725391	0 
0.577580714	6001.783007	0 
0.534676499	4437.470017	0 
0.594530376	3545.977778	0 
0.561648121	3633.100051	0 
0.503526224	4257.166044	0 
0.563442628	3160.988274	0 
0.633610153	5277.716692	0 
0.543678637	1953.711643	0 
0.596711381	5213.309687	0 
0.596310101	4199.968969	0 
0.567683301	8691.492861	0 
0.563663562	3790.347947	0 
0.574274227	3889.121319	0 
0.576600115	4768.049929	0 
0.523574181	8934.605493	0 
0.595841989	8334.526692	0 
0.608826208	3559.448102	0 
0.56289954	5637.032464	0 
0.61300885	3681.907657	0 
0.544310164	6930.369384	0 
0.588906602	4362.185662	0 
0.627659628	4485.92184	0 
0.56937903	9051.265933	0 
0.65412396	5527.555507	0 
0.558841372	3211.004365	0 
0.568050016	10716.74322	0 
0.599889966	6322.254908	0 
0.529935275	3593.240341	0 
0.5679463	4782.107514	0 
0.639723623	3783.674061	0 
0.607330659	6934.038631	0 
0.593395846	4593.390387	0 
0.516906355	3676.004561	0 
0.602349025	5961.448448	0 
0.620564357	4797.629424	0 
0.574177714	7616.280188	0 
0.558510085	4187.611222	0 
0.616883547	5734.349005	0 
0.527226745	7102.866024	0 
0.604590099	4011.44537	0 
0.570316465	3303.778497	0 
0.59909153	3613.882332	0 
0.53341512	4686.447017	0 
0.621970145	3334.68043	0 
0.591515082	3290.871079	0 
0.591547819	8093.00112	0 
0.578404654	6605.954842	0 
0.566198741	10503.28231	0 
0.552211711	5062.223334	0 
0.599479415	4530.783769	0 
0.576436481	6330.066857	0 
0.552983438	5165.692572	0 
0.610839888	5884.638076	0 
0.541886687	7184.283062	0 
0.620802871	5408.979723	0 
0.613379574	5459.63804	0 
0.601799784	4681.137761	0 
0.610383953	4233.032822	0 
0.610228739	5441.02995	0 
0.525181554	3129.7303	0 
0.586580103	7947.681163	0 
0.590934238	4594.511874	0 
0.492232999	5469.907289	0 
0.602090773	6263.516931	0 
0.588532255	3769.508118	0 
0.584668771	8897.701837	0 
0.614274816	5300.685927	0 
0.522420082	4979.86966	0 
0.612745671	5305.375649	0 
0.508012535	3661.02764	0 
0.627748915	4569.755918	0 
0.580704313	6280.839401	0 
0.562733444	9198.817443	0 
0.606661153	4429.070293	0 
0.588711356	4042.812635	0 
0.563920098	2178.010291	0 
0.566447712	3614.217233	0 
0.52639336	6434.732218	0 
0.576194933	4210.074912	0 
0.611897943	5381.102749	0 
0.585224062	3620.997278	0 
0.597905391	1389.232843	0 
0.587725749	14184.35172	0 
0.619892309	6420.657217	0 
0.590470396	5794.319802	0 
0.555394078	5998.40783	0 
0.566287773	4525.992323	0 
0.5748176	3273.683174	0 
0.564145902	5417.30556	0 
0.566727683	6574.416571	0 
0.611657806	4361.232059	0 
0.633590793	10345.42825	0 
0.577986016	6918.8915	0 
0.553074949	7179.583652	0 
0.564803845	3676.134081	0 
0.608955829	5680.093957	0 
0.56454196	5091.82466	0 
0.633543559	5920.452902	0 
0.59975504	4686.013309	0 
0.610884864	7015.91406	0 
0.594946473	5448.43735	0 
0.543245435	5824.30276	0 
0.532592188	4992.174725	0 
0.523442018	2909.083261	0 
0.599320609	4975.193789	0 
0.571897109	4649.052538	0 
0.572967865	2921.497402	0 
0.599235032	5583.172988	0 
0.494301632	3797.819623	0 
0.540998655	3047.050328	0 
0.487874715	7447.355267	0 
0.617093105	5130.913719	0 
0.623546822	3025.20475	0 
0.617781201	5373.392212	0 
0.53912711	4625.586634	0 
0.598865745	5262.299727	0 
0.551329403	4388.708529	0 
0.568326752	5568.638242	0 
0.618868159	4779.521128	0 
0.610945525	3883.309092	0 
0.56703676	5575.725527	0 
0.536443879	2958.253864	0 
0.567426666	3634.854731	0 
0.587736426	3174.136384	0 
0.571156856	5682.830542	0 
0.539575385	4721.427813	0 
0.586832711	4636.301794	0 
0.568727534	4735.208865	0 
0.604994404	3823.519531	0 
0.560025887	4106.013027	0 
0.525245926	6626.083607	0 
0.604522329	5742.067318	0 
0.592404395	6732.898704	0 
0.589036824	4436.802626	0 
0.597808268	4728.690267	0 
0.57175771	5778.583774	0 
0.605653213	5156.908765	0 
0.639098374	8470.494355	0 
0.56580564	5184.343164	0 
0.613694373	5024.840203	0 
0.564954159	6203.332662	0 
0.592942229	5531.387774	0 
0.630475876	6606.469791	0 
0.555552264	4072.437561	0 
0.608747487	2833.861797	0 
0.569140543	3851.501537	0 
0.54662252	4694.95869	0 
0.608996165	5844.613538	0 
0.569831518	5488.212509	0 
0.582614685	5143.209447	0 
0.570792734	9398.497676	0 
0.626380127	5416.20898	0 
0.621399601	8153.722576	0 
0.607727488	4860.24065	0 
0.587826581	4730.49541	0 
0.52706347	2729.567396	0 
0.574961833	2674.981923	0 
0.624170702	5106.098979	0 
0.561440865	3428.605991	0 
0.600859263	7661.24974	0 
0.595247662	9221.685158	0 
0.549345494	4707.25211	0 
0.581174036	4819.222863	0 
0.590875193	5548.018126	0 
0.599321587	3624.759699	0 
0.61031542	4100.622591	0 
0.585139462	4525.18982	0 
0.525591251	7422.482749	0 
0.614644407	8256.884085	0 
0.512990199	4627.635649	0 
0.580718973	4046.82004	0 
0.495606671	5262.524377	0 
0.554491664	4611.749435	0 
0.586032462	2888.310848	0 
0.553889991	2010.373074	0 
0.58095148	2287.026711	0 
0.559452563	4372.79117	0 
0.599487491	5147.583043	0 
0.52797353	5423.020272	0 
0.580292353	2235.500112	0 
0.530605622	4775.104759	0 
0.59844881	5973.189444	0 
0.623453823	4413.602913	0 
0.596190468	3820.306551	0 
0.639071631	8061.481782	0 
0.592403284	4702.282221	0 
0.618584854	4265.661242	0 
0.592302217	4246.510791	0 
0.594826652	6310.276741	0 
0.573762055	4049.448042	0 
0.61744484	2978.854722	0 
0.58141842	4274.507728	0 
0.580007918	4789.037198	0 
0.633686376	5998.510095	0 
0.573127483	3231.983624	0 
0.559445415	4616.168743	0 
0.575737435	3509.362004	0 
0.583802715	6591.8166	0 
0.634131626	4590.870179	0 
0.617368632	8027.71141	0 
0.574661319	4353.236708	0 
0.606099887	8686.006083	0 
0.564408762	6215.973665	0 
0.585200347	3398.760155	0 
0.528036955	4767.584746	0 
0.561475869	4638.111062	0 
0.558972199	5359.12589	0 
0.561960679	5988.418004	0 
0.593117579	5039.529109	0 
0.645624598	3968.64704	0 
0.625618705	11685.14136	0 
0.579693924	9133.741707	0 
0.569674086	6963.308969	0 
0.602503886	3975.730231	0 
0.629001468	4908.489702	0 
0.60667958	4367.254241	0 
0.549275283	4729.491178	0 
0.563121432	4932.106547	0 
0.557996778	4826.233434	0 
0.599027676	4355.212292	0 
0.57572385	3696.753344	0 
0.547217179	5224.877027	0 
0.578411709	5681.313094	0 
0.575734955	5415.44984	0 
0.618809746	4375.54951	0 
0.558570729	4184.284357	0 
0.586432457	7461.658503	0 
0.53411708	7307.931385	0 
0.586831695	4102.413081	0 
0.561343077	4042.14021	0 
0.56291997	5122.364463	0 
0.606116925	1470.159374	0 
0.572850091	4315.293261	0 
0.559535712	5470.16162	0 
0.609931778	5846.755047	0 
0.549411909	3763.071405	0 
0.569122805	9253.154104	0 
0.666067911	5731.219128	0 
0.547962857	4361.255451	0 
0.601873541	3592.081196	0 
0.625651144	4338.879946	0 
0.526835471	10468.34425	0 
0.528692615	7808.003866	0 
0.586808371	5853.873529	0 
0.620884317	4769.043149	0 
0.506330545	5529.719624	0 
0.580404121	4260.053729	0 
0.622535633	5935.231211	0 
0.57882015	4906.962887	0 
0.60228564	5287.374556	0 
0.565747166	5083.859745	0 
0.563836061	4138.677665	0 
0.489862906	5116.746039	0 
0.502386661	3091.975188	0 
0.562302471	8907.049287	0 
0.571549187	4171.395249	0 
0.532494234	7486.772378	0 
0.562815408	3876.306789	0 
0.610967254	5889.962835	0 
0.577205218	4599.60789	0 
0.608296959	4131.414987	0 
0.577159839	4238.989395	0 
0.605504934	4608.603078	0 
0.532123578	4843.552592	0 
0.544195358	7558.260599	0 
0.643261051	4342.470487	0 
0.554003162	4075.636305	0 
0.601124635	2892.352786	0 
0.561327177	4314.565298	0 
0.587993133	8841.842557	0 
0.606062232	6404.314434	0 
0.52266985	6365.171795	0 
0.495696361	5459.389319	0 
0.545096925	5045.208067	0 
0.584078788	4020.310749	0 
0.589804711	4794.757936	0 
0.551943781	6973.259913	0 
0.563098979	3893.787163	0 
0.515345976	5672.725542	0 
0.579236386	3601.160806	0 
0.587529705	6952.346174	0 
0.634988498	6740.954957	0 
0.547602976	4196.28364	0 
0.605708129	4017.024116	0 
0.560388142	4199.241267	0 
0.536497319	5164.113592	0 
0.567523126	3586.451598	0 
0.590406297	5689.37211	0 
0.581064559	7381.340421	0 
0.531753935	4269.730089	0 
0.546121323	3530.418087	0 
0.560330305	4297.850188	0 
0.575644291	4302.26964	0 
0.563521521	5314.838339	0 
0.590550446	10287.62537	0 
0.573266958	4440.726749	0 
0.565901509	5537.336279	0 
0.584258202	7543.592693	0 
0.644269089	3902.789714	0 
0.6143255	4279.479215	0 
0.614420411	6457.40892	0 
0.583628701	8981.159041	0 
0.615806225	4676.637785	0 
0.586866159	4294.038331	0 
0.5765329	8660.519895	0 
0.558443639	4280.242177	0 
0.535780382	3338.406217	0 
0.604335607	5730.337485	0 
0.599208162	4086.121697	0 
0.59804077	6703.128367	0 
0.587962066	8365.607901	0 
0.608761749	2277.269434	0 
0.537567435	6317.444588	0 
0.563286259	3867.809065	0 
0.5886528	2510.475652	0 
0.555014507	3250.194456	0 
0.613269304	2936.255152	0 
0.599378987	10755.91288	0 
0.619031376	3533.602303	0 
0.612259461	3127.253846	0 
0.581317654	5004.307283	0 
0.575479703	3949.882499	0 
0.625041646	4511.271428	0 
0.584262914	6923.217241	0 
0.562589067	4346.744414	0 
0.563607186	5941.419373	0 
0.52905949	3417.345064	0 
0.590155508	3681.603554	0 
0.543149939	5147.841929	0 
0.581322126	2904.875081	0 
0.544509313	7626.704999	0 
0.605713932	3768.492038	0 
0.588237994	6378.675626	0 
0.624071066	7074.285843	0 
0.592663055	7599.386263	0 
0.617652058	8375.195081	0 
0.660810004	4072.747311	0 
0.578765692	3965.589499	0 
0.563120576	4728.860516	0 
0.56954529	5042.986649	0 
0.568639656	4382.325209	0 
0.572465358	3899.811503	0 
0.589730138	5750.484784	0 
0.552760017	5161.866111	0 
0.603736706	4023.54642	0 
0.613073447	5876.508665	0 
0.623001334	4027.155274	0 
0.569422716	4186.701935	0 
0.524952333	3481.627673	0 
0.567776697	5505.851017	0 
0.548757593	5670.098805	0 
0.586350982	3543.982726	0 
0.626832875	6373.539826	0 
0.597038157	10751.94149	0 
0.531429847	4340.904722	0 
0.58449438	10445.82631	0 
0.516995767	5610.095072	0 
0.58270288	6230.656838	0 
0.565397731	3023.290588	0 
0.543063114	3566.428162	0 
0.588324105	4540.051024	0 
0.57899582	9457.72688	0 
0.565379709	6237.685647	0 
0.564750114	5759.637443	0 
0.586878212	8266.886821	0 
0.612573137	4276.292782	0 
0.577477795	4421.839845	0 
0.595542685	3958.55029	0 
0.587306527	8858.655857	0 
0.617492097	8344.45861	0 
0.53978218	6660.276563	0 
0.599848957	5225.714856	0 
0.645526309	4390.965396	0 
0.543113473	5600.73765	0 
0.574872199	3556.333973	0 
0.579502316	5291.884485	0 
0.526025045	4182.764781	0 
0.602183842	5346.566474	0 
0.607468757	6148.819264	0 
0.566615343	3256.02604	0 
0.573611203	7043.022052	0 
0.559137981	4495.930885	0 
0.530136811	3490.738203	0 
0.581720668	5080.416172	0 
0.620243261	5577.085554	0 
0.579003852	8745.422403	0 
0.599950602	2608.908338	0 
0.614143219	2785.798756	0 
0.597214051	4868.273173	0 
0.605285968	4334.746077	0 
0.587595286	10350.57494	0 
0.656079399	5747.069852	0 
0.570314904	5214.268561	0 
0.581641524	4684.160944	0 
0.580939308	6024.075107	0 
0.619889443	6372.342291	0 
0.622540509	3481.119614	0 
0.616157768	5069.670773	0 
0.580990476	6924.594141	0 
0.589925035	6523.779035	0 
0.554324262	4932.275464	0 
0.611099105	4577.307716	0 
0.574806529	4158.111794	0 
0.563898546	5858.645424	0 
0.571742658	8655.673408	0 
0.57323792	5169.262421	0 
0.637708796	4390.351085	0 
0.620360606	5701.557628	0 
0.627672648	5767.966799	0 
0.615966419	8931.141324	0 
0.539134928	3497.620549	0 
0.578320976	4763.939823	0 
0.616474338	3235.233828	0 
0.570694412	4613.731738	0 
0.580876756	9847.862016	0 
0.567846562	3507.749862	0 
0.610243838	5857.411325	0 
0.57960299	3093.547328	0 
0.556963426	3302.432927	0 
0.572780461	5579.099061	0 
0.551463276	4467.929576	0 
0.571838286	5868.744018	0 
0.613829881	5741.977006	0 
0.634027127	3276.062605	0 
0.595793612	3748.212238	0 
0.559981475	7105.064718	0 
0.599895518	5385.412647	0 
0.569798807	5279.416116	0 
0.577442795	3678.619531	0 
0.584942437	7363.154213	0 
0.593639796	3979.734513	0 
0.546845356	4734.793634	0 
0.548124066	3498.542657	0 
0.603589545	5713.580262	0 
0.552860239	4151.292959	0 
0.610383873	5856.42751	0 
0.625046844	3435.53519	0 
0.532939538	7468.87351	0 
0.55201535	2967.747287	0 
0.569617829	4061.213304	0 
0.566489687	4416.925974	0 
0.680298215	3558.625537	0 
0.654014202	6628.981081	0 
0.580387007	5173.519093	0 
0.561843502	4176.123384	0 
0.520363479	4316.620015	0 
0.608839128	3098.833322	0 
0.487685171	8084.013879	0 
0.597021203	2647.826761	0 
0.50786973	5363.684206	0 
0.533408782	4111.493173	0 
0.571652831	5760.731183	0 
0.59053136	6483.122208	0 
0.591498194	5342.213086	0 
0.567065125	5601.406332	0 
0.57769673	7168.772837	0 
0.542900433	3051.149568	0 
0.51011153	3929.047247	0 
0.574144435	8427.53458	0 
0.571350849	3258.1401	0 
0.60262335	4980.802114	0 
0.546148315	3771.645156	0 
0.514669828	5614.134167	0 
0.565438187	3909.513141	0 
0.540960446	3412.8077	0 
0.60523725	9249.584617	0 
0.603755626	2808.164343	0 
0.586443184	3930.315362	0 
0.555070559	2725.624838	0 
0.58047126	4669.152804	0 
0.611686985	10262.41854	0 
0.538964818	7019.039231	0 
0.610979149	3779.005208	0 
0.554270954	3428.172129	0 
0.540526094	3803.381669	0 
0.574399297	4832.040645	0 
0.601927887	4738.528943	0 
0.592505534	6830.043811	0 
0.590749831	4898.296061	0 
0.629704726	4380.55167	0 
0.596065338	7017.55259	0 
0.593209065	6455.892945	0 
