Delta_QALYs,Delta_Costs,Group
0.667760139,29049.38889,200
0.691828683,28604.88943,200
0.625493537,28073.39781,200
0.608675904,30376.28226,200
0.642221989,26292.1386,200
0.579721576,25592.79514,200
0.60938533,26330.82289,200
0.577152883,26448.18747,200
0.573306972,32111.72567,200
0.603624559,28544.08781,200
0.690318361,27495.96013,200
0.639438805,28261.71944,200
0.674774881,27571.80314,200
0.682526489,27140.39717,200
0.592213539,25836.97386,200
0.577567935,27881.99418,200
0.576715572,28836.35142,200
0.625360257,28959.8858,200
0.576739304,29878.17086,200
0.606510467,28399.24773,200
0.556734609,24696.30048,200
0.637281322,29705.75196,200
0.578169223,25859.03922,200
0.722743484,34734.56503,200
0.579809055,26219.34449,200
0.50839127,22969.46979,200
0.662458528,30990.33495,200
0.638466534,27229.04342,200
0.595475283,25982.51536,200
0.599744817,33458.86247,200
0.688472901,28527.27721,200
0.625234486,23685.94097,200
0.608443657,26371.24157,200
0.613884369,23907.50497,200
0.612613312,25667.30896,200
0.592956978,24845.06813,200
0.6146458,26874.78476,200
0.654323773,27565.94935,200
0.629684946,24950.92927,200
0.653843349,29982.67978,200
0.610359493,24835.02958,200
0.615821302,27658.41962,200
0.604220293,29251.6033,200
0.640584587,29865.44198,200
0.627633649,26871.73954,200
0.657247693,29888.85726,200
0.611023332,24025.26934,200
0.653791638,28969.44024,200
0.626463063,28053.85618,200
0.610652669,29242.08862,200
0.618375823,27757.82608,200
0.619835315,27048.45016,200
0.55934672,26726.26307,200
0.610622122,25477.04506,200
0.560252663,22762.85864,200
0.568878439,22400.86406,200
0.695470963,27720.92938,200
0.525973943,25199.17918,200
0.632217782,22720.62269,200
0.56066162,28173.9992,200
0.665472011,22445.69654,200
0.65407317,33185.36968,200
0.687498586,31469.72584,200
0.544437663,30318.67261,200
0.641569389,28752.11195,200
0.580861328,25387.80656,200
0.609278981,27423.36981,200
0.611593374,24177.99627,200
0.656842969,27735.4349,200
0.560626925,22707.0069,200
0.611594504,26465.0694,200
0.56019336,28522.97445,200
0.635717669,27901.32022,200
0.628304726,24028.80974,200
0.624747809,25776.14629,200
0.648859652,30381.16785,200
0.544651376,27328.96959,200
0.558710018,25381.54098,200
0.609244678,29518.64804,200
0.616619206,25249.41075,200
0.626828534,24862.12256,200
0.636410731,26240.78595,200
0.64103616,27065.10146,200
0.583299173,29993.24451,200
0.623263177,26917.02456,200
0.65674356,23554.96477,200
0.550148404,21754.46634,200
0.601593152,23408.175,200
0.663000953,27566.11999,200
0.619895442,25076.03439,200
0.525228544,21745.61997,200
0.61239156,28007.81898,200
0.53019889,24841.21227,200
0.599860072,26732.6125,200
0.630506496,23836.01774,200
0.620485736,25538.58019,200
0.618334224,27768.88135,200
0.649267058,27347.2909,200
0.689703116,26926.2443,200
0.551608869,29707.63958,200
0.550853866,29614.14896,200
0.625590567,30619.9903,200
0.663883045,31570.3426,200
0.590872966,32140.43344,200
0.585436601,26483.16868,200
0.49752215,21375.3786,200
0.595771764,31224.47709,200
0.611746382,26222.18788,200
0.56021302,26558.46888,200
0.643682891,27732.24198,200
0.635599923,26811.26699,200
0.593632715,27467.55365,200
0.652879807,28230.58715,200
0.653445262,29658.99385,200
0.635726294,26544.1563,200
0.622297011,27336.97538,200
0.553569902,26204.19474,200
0.617636822,25011.78081,200
0.582486706,23674.32158,200
0.602088148,27028.84057,200
0.581910025,26704.11722,200
0.605193265,23904.54167,200
0.573617063,24206.15393,200
0.603047306,25912.12101,200
0.629543316,29670.89941,200
0.621983723,28220.6169,200
0.54213035,22560.99152,200
0.644937271,31933.16166,200
0.65337383,27498.20766,200
0.632518483,28123.22432,200
0.573917823,27579.31122,200
0.563486458,26993.1044,200
0.531248685,23352.07418,200
0.535691158,25584.24507,200
0.551175292,23485.70453,200
0.501668962,27275.4768,200
0.567248155,24443.57845,200
0.505071115,22436.5197,200
0.609152251,29152.20001,200
0.56907016,27591.14549,200
0.606390435,28550.30118,200
0.608693797,30570.06604,200
0.601149012,24614.64582,200
0.457356726,20289.18619,200
0.626291099,27885.70359,200
0.577770943,31173.08936,200
0.543146416,31223.6041,200
0.638472021,23887.04085,200
0.565546857,22674.63146,200
0.651774958,29030.63297,200
0.549008709,22346.48938,200
0.619459102,32488.69467,200
0.603071565,26558.19427,200
0.670219783,31591.97174,200
0.582290297,26727.0396,200
0.544691399,24829.30623,200
0.626408062,26653.88201,200
0.664665225,25913.59107,200
0.578836772,26387.72356,200
0.576725969,31548.30671,200
0.633208996,25288.45421,200
0.70012713,28762.60747,200
0.63355553,28888.51368,200
0.561241357,25260.6514,200
0.618353555,29923.50957,200
0.623122181,30285.61292,200
0.635642421,33213.67738,200
0.611932531,27849.38781,200
0.570732171,25565.81573,200
0.65049493,24676.70724,200
0.67328015,31772.73549,200
0.621146346,28304.69823,200
0.614564931,26803.08529,200
0.526800964,20937.57261,200
0.644344741,28654.6615,200
0.5672579,26736.2798,200
0.588259349,27767.72236,200
0.600871632,27177.05062,200
0.640830678,26635.38787,200
0.63840483,27946.85371,200
0.538580938,25435.98535,200
0.638458841,43520.61272,400
0.62843081,36941.12441,400
0.582966846,39371.55665,400
0.688129852,36612.69515,400
0.569217501,42089.2549,400
0.548550185,37445.19319,400
0.610503341,40950.11112,400
0.60676124,38510.04081,400
0.652785541,38152.32772,400
0.640814807,36262.84439,400
0.655738476,44831.98052,400
0.614871829,38705.75577,400
0.617598341,38095.83985,400
0.560686235,39778.50801,400
0.593110649,38072.47979,400
0.566923813,34776.71546,400
0.707430283,39696.33609,400
0.633088465,36718.89872,400
0.626993287,41159.84718,400
0.544864866,39475.08091,400
0.644702895,40314.03614,400
0.618351636,40781.92184,400
0.656974656,38983.12065,400
0.501009999,36323.85074,400
0.648565242,42358.64577,400
0.552086903,39169.87295,400
0.619832984,39643.75289,400
0.628236073,41179.88409,400
0.665690889,45423.97047,400
0.6156275,41928.65037,400
0.592479242,40009.12042,400
0.641335741,41099.8465,400
0.619562685,40246.02544,400
0.610299107,39372.46454,400
0.638918009,40454.54398,400
0.633709853,38389.46062,400
0.575916396,38067.14002,400
0.596561591,40385.52241,400
0.678646593,38937.81238,400
0.539970778,34952.52128,400
0.617273941,41618.82974,400
0.500012977,34329.94044,400
0.597900946,38919.58343,400
0.638833038,38877.47256,400
0.640584901,43018.08461,400
0.624766617,42429.58174,400
0.611560806,41384.04246,400
0.643282891,44063.33308,400
0.633431141,39467.01273,400
0.667892988,40207.78655,400
0.667419373,40017.4011,400
0.571589975,40216.39589,400
0.642059036,40780.43378,400
0.572205014,38305.71787,400
0.580355396,37225.5809,400
0.589326111,38177.58405,400
0.60452801,36375.73707,400
0.620261507,43801.05097,400
0.654337038,38133.13892,400
0.611739488,38390.72706,400
0.641591638,37428.995,400
0.672942475,40261.09157,400
0.547526821,37468.21156,400
0.6545483,40259.99094,400
0.637752376,34408.21681,400
0.528237138,39222.9647,400
0.652705498,38267.61541,400
0.65615582,42451.75161,400
0.533421655,33220.63751,400
0.617651802,39562.97664,400
0.581458362,37856.12256,400
0.576623141,36259.44875,400
0.621409453,40590.96438,400
0.569693314,35494.62541,400
0.581472496,36843.88001,400
0.662436858,42788.92932,400
0.620874528,44691.98725,400
0.626392247,40515.49326,400
0.69567898,43252.40457,400
0.576202868,38143.97245,400
0.604558614,39082.68627,400
0.622454099,40165.48561,400
0.640916676,42461.35419,400
0.606923564,41044.02197,400
0.608319186,40334.57393,400
0.693094704,37161.48621,400
0.630542048,40544.71935,400
0.583014892,42842.64001,400
0.666905076,42686.23098,400
0.599514703,39013.05867,400
0.682017546,41912.73949,400
0.651354957,42706.86694,400
0.585539111,40232.47804,400
0.646619533,40823.52075,400
0.607318953,43758.69809,400
0.668653386,41895.31136,400
0.613244598,33359.56082,400
0.549629911,39686.61385,400
0.595635626,37055.1882,400
0.63443059,44168.68026,400
0.592415192,41648.21764,400
0.569679303,38051.09147,400
0.504922072,32703.3836,400
0.681072383,37418.21891,400
0.607919455,36762.6758,400
0.612508751,43210.89935,400
0.646749305,38319.69833,400
0.594157505,34228.00631,400
0.546378034,40506.66961,400
0.671489798,44454.05877,400
0.608237967,38216.05938,400
0.62145051,37575.30587,400
0.590941705,41495.65613,400
0.569755154,38985.92424,400
0.642542017,39610.51021,400
0.645892832,39479.32965,400
0.623842899,41664.33808,400
0.645253985,43393.49342,400
0.561924014,36274.599,400
0.492677448,32533.45257,400
0.598343058,39117.59764,400
0.51835395,38799.36564,400
0.616733512,42321.60354,400
0.648920606,37368.21755,400
0.584366096,38117.99062,400
0.663251434,40468.59029,400
0.624768364,38481.55909,400
0.627979091,39072.26481,400
0.641213199,42938.96285,400
0.567076419,37585.24383,400
0.659114675,41193.64668,400
0.531099107,38330.88148,400
0.603945683,36041.49126,400
0.678418467,42639.00169,400
0.561472986,41069.46407,400
0.658381322,39086.34515,400
0.705238851,39980.43034,400
0.498487204,40009.65047,400
0.612152364,38006.84301,400
0.646084416,38273.33574,400
0.602274647,33700.47944,400
0.582152961,39702.09558,400
0.629054169,41706.65102,400
0.62726159,42018.16153,400
0.59743529,41313.37758,400
0.668888512,41186.87803,400
0.643386479,41111.71172,400
0.570376175,42845.98514,400
0.557973977,37274.84789,400
0.583743454,41695.34647,400
0.602892923,37556.15344,400
0.676098207,42299.50748,400
0.564346782,36796.86514,400
0.645771424,43142.91859,400
0.608456466,37835.90151,400
0.560067771,36154.22229,400
0.605134879,36484.03412,400
0.666199907,39312.97215,400
0.660739474,42929.0631,400
0.573911275,42016.065,400
0.667294701,41398.22229,400
0.580640627,39598.30691,400
0.610686679,39239.61223,400
0.582764792,38672.96781,400
0.649093275,36131.37978,400
0.605797357,38609.88524,400
0.698227011,40768.75045,400
0.624267261,41133.74919,400
0.619010477,40047.62313,400
0.602118331,37906.36117,400
0.602967159,39107.47882,400
0.676607907,41463.7822,400
0.533231569,37041.10545,400
0.661001028,43000.80739,400
0.625408649,39675.92383,400
0.618984382,40601.78357,400
0.579903283,40383.27294,400
0.652951415,41994.47051,400
0.598227438,38364.20032,400
0.661490779,42950.76817,400
0.577234871,40861.64124,400
0.653788975,38058.35372,400
0.506988455,31381.18162,400
0.624183107,38608.74738,400
0.649061739,39631.13256,400
0.624266415,43422.80377,400
0.600139201,40463.30689,400
0.621579925,36506.15195,400
0.634732848,38197.69105,400
0.654026555,45866.82994,400
0.637221833,40657.96259,400
0.602209483,40038.11899,400
0.584474614,38120.76184,400
0.625165287,37689.67706,400
0.627994299,38252.15107,400
0.613914924,38890.0167,400
0.622823322,45663.04056,400
0.647349438,41773.30281,400
0.505337501,36542.52332,400
0.572161083,35918.946,400
0.642413909,42456.50742,400
0.610204044,43590.78251,400
0.61393749,38475.50282,400
0.592849083,39173.78785,400
0.639764956,41817.3504,400
0.614388655,39020.85826,400
0.595271388,40140.09753,400
0.607505263,40761.65321,400
0.603141134,39594.80563,400
0.60330338,39587.37194,400
0.586432981,40540.87902,400
0.554761964,40649.14802,400
0.658408037,42358.10196,400
0.561290948,41884.81972,400
0.595308417,39044.53255,400
0.595232267,38831.34651,400
0.62717702,40770.36496,400
0.624907262,41157.16858,400
0.657671941,45922.6511,400
0.619924479,42101.80501,400
0.603847274,38495.3315,400
0.591957683,37159.50641,400
0.603437363,34852.88246,400
0.620094442,39540.39703,400
0.611514125,42749.18926,400
0.642861301,40381.69543,400
0.563164092,39623.81669,400
0.612145114,40371.15697,400
0.619066545,41912.88769,400
0.574832664,36788.08213,400
0.60301456,36011.80197,400
0.656800217,42397.26844,400
0.667492874,38299.66777,400
0.589266518,38248.47671,400
0.600481876,39706.97997,400
0.682005743,39159.53171,400
0.64153151,41833.7167,400
0.622126474,36596.22349,400
0.610642085,40546.12268,400
0.585377898,36312.23112,400
0.593158789,41669.80322,400
0.607872072,41363.79273,400
0.648689028,41351.03559,400
0.667167239,40865.9484,400
0.646098202,42581.02146,400
0.625468681,43183.2826,400
0.672202651,43365.53432,400
0.565811729,41149.50986,400
0.645190801,36978.91604,400
0.623957115,40498.54491,400
0.58144888,34268.78199,400
0.559134119,36269.19479,400
0.617824332,40853.79096,400
0.669129097,42269.81668,400
0.653440066,39502.86787,400
0.526964906,38872.44836,400
0.654502757,44823.68002,400
0.580453881,39219.20665,400
0.683950873,40279.17705,400
0.515853103,38929.03281,400
0.606745665,35414.24399,400
0.666692937,43809.13577,400
0.623874197,40997.64109,400
0.606635554,41402.02269,400
0.654978572,39916.70418,400
0.608304237,34382.2843,400
0.585812367,42028.59367,400
0.578467226,39349.36428,400
0.641236793,39274.42762,400
0.678255394,42940.46428,400
0.650208301,39231.26847,400
0.607861026,43971.28556,400
0.60500537,40808.65938,400
0.54320971,40016.93227,400
0.557882513,41803.60331,400
0.647442328,41157.10582,400
0.629674273,39796.14114,400
0.640508222,33881.87525,400
0.674636436,38433.31657,400
0.622480245,38350.9559,400
0.643687489,40214.64987,400
0.68110105,35379.62312,400
0.621308166,40367.95948,400
0.627391066,38315.66065,400
0.628911012,38501.20627,400
0.584369923,36825.34803,400
0.581073268,33779.66233,400
0.63589819,40676.36954,400
0.615713227,41090.69198,400
0.546554534,40409.62768,400
0.583657146,36745.65708,400
0.627342737,44031.2656,400
0.562481745,35076.32322,400
0.609760512,38882.17341,400
0.618127536,37131.39016,400
0.569079432,36247.49361,400
0.569167748,36752.36883,400
0.678703129,41579.21341,400
0.621605508,41089.94929,400
0.629680745,34322.49461,400
0.678013013,36874.03864,400
0.62590442,40451.80643,400
0.579087418,39809.21829,400
0.665254555,40234.82687,400
0.560838498,34589.57276,400
0.57604583,40995.51209,400
0.627737021,37889.61189,400
0.603053152,40208.62958,400
0.608600518,39407.0005,400
0.633059494,40279.04199,400
0.658213121,45856.48173,400
0.610817019,43304.29383,400
0.568985715,36799.95497,400
0.615973955,39121.19022,400
0.583741135,40720.08708,400
0.58432736,41001.44854,400
0.583814686,36523.92047,400
0.616426583,39747.0893,400
0.590061978,39155.43362,400
0.538297837,38466.66065,400
0.566803686,37439.23136,400
0.624977623,37194.09472,400
0.65104232,40417.05059,400
0.615282818,40182.45715,400
0.569930257,38158.13015,400
0.554101421,40640.05466,400
0.561585753,36069.62882,400
0.636666445,39153.5541,400
0.613543573,38148.01847,400
0.559116149,38332.05806,400
0.619196158,37786.91797,400
0.643539751,41504.685,400
0.550455643,38230.54804,400
0.62748392,39056.77464,400
0.586284921,36548.94368,400
0.66234573,39530.18268,400
0.655696919,39341.87899,400
0.65300182,40134.0609,400
0.626432649,39706.39747,400
0.59102972,38762.62613,400
0.615479466,38514.51933,400
0.631781328,42954.35753,400
0.570253983,36166.99095,400
0.626318628,40169.02955,400
0.617807212,41887.4245,400
0.644395314,42561.37738,400
0.654893065,38173.03822,400
0.651181597,33788.19627,400
0.58218905,37774.54438,400
0.667303822,40030.5951,400
0.633928717,36344.99118,400
0.580044712,37733.83145,400
0.678995763,41282.17052,400
0.599565465,36794.64831,400
0.627964211,34330.68622,400
0.572825029,36763.85386,400
0.629252984,38743.82062,400
0.552071769,36329.17355,400
0.566639825,44790.95772,400
0.706821239,38574.52192,400
0.58201562,39612.77558,400
0.576676421,44423.66808,400
0.640824386,36562.7858,400
0.57039288,38456.81442,400
0.627185039,41282.13679,400
0.688591548,43118.16456,400
0.697834086,40200.91849,400
0.591056596,39845.41992,400
0.571599401,39336.68565,400
0.568761352,35901.29496,400
0.651069028,41981.0205,400
0.584025969,38418.68278,400
0.640148284,38519.51715,400
0.659722397,42365.26729,400
0.649029616,39524.29387,400
0.632481253,42604.7102,400
0.656580045,39211.68247,400
0.65384841,41683.5702,400
0.632877031,46288.98944,400
0.614469617,35627.18747,400
0.606025068,44205.80575,400
0.666520842,41914.54788,400
0.59017014,38799.50179,400
0.582098074,36919.19013,400
0.579972586,39598.56605,400
0.574252776,37870.41794,400
0.664620781,37028.63532,400
0.623175622,41849.28546,400
0.592862138,38762.69815,400
0.681469793,37562.1035,400
0.603744996,43137.97877,400
0.594478375,37380.90049,400
0.577278516,39368.09165,400
0.593908613,40678.1173,400
0.649904257,41044.98536,400
0.57070453,39042.99293,400
0.594249924,41076.04789,400
0.582469434,39223.39658,400
0.634799957,38461.89014,400
0.627128032,42652.3728,400
0.534332547,36220.37618,400
0.678251103,38823.50584,400
0.630067608,40617.07842,400
0.599520188,39400.42533,400
0.639633862,38853.34561,400
0.668067366,36157.58093,400
0.649776704,40625.18937,400
0.643622365,39013.18333,400
0.664399663,41383.9546,400
0.59418729,39904.80373,400
0.576625743,37003.74197,400
0.600401259,41743.72233,400
0.611001781,41727.96057,400
0.665050959,44523.63224,400
0.620894317,37576.48718,400
0.666015078,37745.184,400
0.63348561,39935.87702,400
0.65560218,41121.89908,400
0.652627535,41680.78938,400
0.60068615,44539.20692,400
0.521600959,34103.65448,400
0.613192045,39316.65452,400
0.631706543,41052.61615,400
0.561255507,39693.91947,400
0.673078423,44190.12517,400
0.579053602,38921.09744,400
0.643564549,39343.77279,400
0.608489829,40199.37847,400
0.608111614,37932.23213,400
0.511652358,35200.47539,400
0.622398729,40884.8086,400
0.577732372,42835.68497,400
0.646473955,42273.58601,400
0.647249574,42230.93457,400
0.636634935,41911.65612,400
0.597498504,41303.10006,400
0.610796013,42376.45253,400
0.587015468,38173.01144,400
0.590545964,44856.14688,400
0.616271157,38956.0807,400
0.599533492,38988.97342,400
0.568606005,40072.90394,400
0.539117137,33001.42461,400
0.711029864,43578.38989,400
0.586873611,44125.54707,400
0.587087093,39131.55207,400
0.5479163,36934.46534,400
0.612000306,38241.55065,400
0.644761261,42494.05696,400
0.634150934,38837.24813,400
0.633334031,39848.14282,400
0.552121619,38497.88696,400
0.623358742,39292.13362,400
0.618535461,39732.03843,400
0.598144022,37197.51018,400
0.591550778,37283.48502,400
0.650077805,40039.25353,400
0.657445605,42987.26116,400
0.606539804,39590.06023,400
0.636280737,37311.43606,400
0.657569911,36450.20391,400
0.655286704,43020.6388,400
0.579050975,39664.36358,400
0.575832046,36680.88576,400
0.693078668,42890.5706,400
0.601078111,36991.17205,400
0.641410421,43940.59488,400
0.610921536,39657.04166,400
0.532865072,38341.45086,400
0.609006601,41503.69858,400
0.626370001,39439.49101,400
0.593552751,39366.2508,400
0.64218677,35922.89479,400
0.638811701,40627.66686,400
0.561568124,40606.17328,400
0.608769914,39018.87724,400
0.644027068,40484.3859,400
0.601550625,41213.94228,400
0.568465157,33253.4835,400
0.615104699,39407.40791,400
0.655189078,40344.9778,400
0.53869749,35631.43307,400
0.620553723,39996.20727,400
0.665409942,43830.83456,400
0.62110738,38243.8514,400
0.591603809,39317.58664,400
0.636763496,42117.26657,400
0.609572508,38118.42962,400
0.655418452,40827.15757,400
0.605058599,33476.89061,400
0.55100989,35613.77159,400
0.711603967,42023.25854,400
0.549648145,36375.92992,400
0.617905016,42142.72935,400
0.605684076,37382.77099,400
0.597859897,42859.76788,400
0.60104904,41727.75254,400
0.612098125,37516.00068,400
0.620121896,37354.07449,400
0.598310509,41065.01205,400
0.593834024,38463.75879,400
0.63907999,37257.66087,400
0.594226167,39084.95803,400
0.583379858,42756.35543,400
0.686453642,42096.60662,400
0.648260506,41781.56254,400
0.649393194,39647.46321,400
0.610977586,38770.99254,400
0.596937477,38095.49745,400
0.574107126,34606.83019,400
0.646736794,42345.26997,400
0.644848378,39618.85106,400
0.675499025,41802.52275,400
0.618552075,43328.95597,400
0.573444119,35861.69733,400
0.576640137,40293.03959,400
0.662965037,40658.33491,400
0.58226883,34433.14901,400
0.578844995,39150.05937,400
0.677675471,41219.10059,400
0.557664555,38360.7591,400
0.632085939,41026.83916,400
0.617632146,38853.15209,400
0.545543659,35031.40043,400
0.609088361,41533.02836,400
0.601981894,37569.54151,400
0.606387098,41401.36902,400
0.65150758,43086.16234,400
0.613915657,41202.84944,400
0.656777431,44263.29653,400
0.618933913,38356.54743,400
0.622747885,40136.61261,400
0.599131777,36233.81799,400
0.585841893,43002.11771,400
0.619156344,36130.56826,400
0.690440225,44629.51433,400
0.64488723,39057.46805,400
0.627346824,40294.02204,400
0.699169093,41042.60195,400
0.612312617,42335.76263,400
0.59548418,42241.57,400
0.566631575,33120.66359,400
0.524124764,34866.46921,400
0.656105467,42312.56893,400
0.605096109,38885.69317,400
0.55302314,38019.33159,400
0.535391554,39105.46909,400
0.61431193,36153.01831,400
0.685358074,41395.71552,400
0.569226837,34986.52441,400
0.622742469,37550.66107,400
0.594405432,38958.94335,400
0.661937313,43622.10238,400
0.617679479,44416.28039,400
0.5505506,36901.13949,400
0.626008273,38105.14742,400
0.597815289,42627.88102,400
0.57351405,38275.99122,400
0.587619545,39467.61068,400
0.546043332,35563.04643,400
0.593251826,37110.12702,400
0.613811049,44407.85342,400
0.665773601,42420.89246,400
0.602010458,37543.12591,400
0.561239377,38476.07896,400
0.561107699,37675.71908,400
0.54354447,35357.82307,400
0.610921967,51640.54193,400
0.631709896,40777.58537,400
0.684878027,40607.15082,400
0.564862942,42062.46871,400
0.679376365,40428.74134,400
0.652195785,38621.55927,400
0.614663951,41139.34351,400
0.566531723,37571.97753,400
0.630328735,43748.81979,400
0.679830066,43429.22459,400
0.636853805,41294.35023,400
0.606491155,39594.03556,400
0.606226234,40065.78765,400
0.641729919,38748.22542,400
0.653768038,40116.67428,400
0.6264147,42239.37797,400
0.68557324,44259.80453,400
0.652205268,40987.88165,400
0.636313028,42585.60789,400
0.506504676,38080.78867,400
0.543769926,37096.20874,400
0.555811407,38134.95064,400
0.527811522,42228.6779,400
0.594549011,40995.37639,400
0.624643084,40240.44325,400
0.599525973,40639.48372,400
0.586665629,41230.0568,400
0.602303148,43327.2019,400
0.616060007,39214.85001,400
0.567606806,37359.83316,400
0.632226531,41903.16233,400
0.528170822,37365.92307,400
0.603596621,40540.43143,400
0.504913891,35480.98149,400
0.550531863,36799.98542,400
0.619215657,38682.50744,400
0.633603358,40567.99907,400
0.566045452,36277.63148,400
0.587476308,37763.35832,400
0.607646505,38221.1081,400
0.638020487,42232.2861,400
0.58471684,37235.56394,400
0.612723851,39649.52017,400
0.688722219,41466.53301,400
0.593636145,37840.49171,400
0.543179697,36124.82657,400
0.658132744,39810.2918,400
0.681557594,40345.02057,400
0.644737439,42308.59663,400
0.581255955,41274.80793,400
0.643953318,40516.99866,400
0.625739785,44578.14169,400
0.622844851,41054.12368,400
0.599042671,43248.61485,400
0.642186356,40018.01771,400
0.647871154,40691.03106,400
0.617544097,41573.7604,400
0.57663844,44031.16237,400
0.549314371,39656.92048,400
0.59015235,40311.88667,400
0.606492627,39022.22165,400
0.474666362,33501.98896,400
0.638405749,43571.79323,400
0.677967838,39161.79549,400
0.619080646,40271.4952,400
0.539369938,34557.31143,400
0.645351631,39568.38562,400
0.587402196,40068.26014,400
0.626991849,33845.72049,400
0.557347339,37368.03286,400
0.588017256,35529.91253,400
0.577983871,39888.74896,400
0.64637349,45124.47551,400
0.569468412,40031.38843,400
0.541585898,34475.36536,400
0.59733342,41000.56809,400
0.650829715,42607.30059,400
0.616505486,40578.79228,400
0.629087354,43246.67234,400
0.551576932,39300.69576,400
0.672484676,42181.87806,400
0.57818305,35016.9389,400
0.609191119,39892.63516,400
0.589958969,38772.57076,400
0.664801639,45209.89133,400
0.579305738,40473.92909,400
0.693483399,39050.16995,400
0.629124655,40911.11004,400
0.647338438,38285.81462,400
0.523281607,35445.4891,400
0.546064531,38898.55745,400
0.679153133,41520.12492,400
0.673159448,40710.99429,400
0.575740804,41762.05632,400
0.627188544,35495.02601,400
0.647527349,40555.6303,400
0.557433507,34693.68189,400
0.648678202,41452.87832,400
0.629388818,42218.65361,400
0.610550865,35934.13289,400
0.667810597,42845.88968,400
0.620689583,42281.72545,400
0.569311699,41156.1568,400
0.662176374,39562.96152,400
0.648390425,39705.67712,400
0.591052527,42634.22262,400
0.606528269,39936.35778,400
0.616225221,41622.56519,400
0.587986309,39447.53953,400
0.59593923,40048.6695,400
0.593843772,36057.37795,400
0.544260552,37815.03095,400
0.60981702,40721.43261,400
0.611928415,41785.5817,400
0.611643644,41519.53644,400
0.657620328,44605.8002,400
0.565039098,41434.54731,400
0.566980329,37658.92327,400
0.653462307,44659.16601,400
0.631448246,39837.79364,400
0.624211818,38226.8582,400
0.621049558,42261.82504,400
0.653358819,41993.45608,400
0.540111408,35970.23674,400
0.664382771,41316.89515,400
0.677349103,43644.3286,400
0.63407083,41768.12435,400
0.529122463,36905.27122,400
0.638777899,42744.28114,400
0.611749112,43036.43894,400
0.671959782,41776.04152,400
0.550876414,37851.01954,400
0.644461204,40849.62534,400
0.4903686,37656.31301,400
0.551834103,37677.11001,400
0.652036485,40768.64138,400
0.664021043,41678.45124,400
0.573113928,38091.43097,400
0.641133617,35775.12537,400
0.637332904,42723.10914,400
0.63510265,41913.81252,400
0.615065469,39708.58108,400
0.616469152,43888.66838,400
0.612615997,39939.49221,400
0.602806788,35715.76014,400
0.627663248,42740.12469,400
0.617317636,43156.90453,400
0.575640837,38709.38866,400
0.612639014,39365.36311,400
0.523735317,36083.50149,400
0.488664892,36241.04651,400
0.538447791,39798.39012,400
0.661477901,41037.61101,400
0.547719594,37270.69414,400
0.624642415,39721.90429,400
0.613380911,33561.05627,400
0.526416257,39949.08199,400
0.621258785,39597.95096,400
0.632945163,35763.437,400
0.659349287,36486.53963,400
0.688725026,44324.35226,400
0.619012109,36457.54958,400
0.573481633,34672.98948,400
0.574173002,39564.6577,400
0.67089522,38866.9194,400
0.591366664,37337.54214,400
0.646441622,43788.77157,400
0.65214365,43694.05185,400
0.625058419,42587.83753,400
0.615517887,36920.54005,400
0.658462259,40178.47206,400
0.660686428,41834.06418,400
0.620277789,42005.62108,400
0.552228102,34410.94688,400
0.65478323,36789.08253,400
0.587287056,39593.06292,400
0.633173389,42778.44643,400
0.637988307,40849.98949,400
0.547554853,39794.55037,400
0.635586924,39106.3772,400
0.634387475,42030.96409,400
0.627104987,35036.86798,400
0.635641582,38665.75371,400
0.626348248,36836.99445,400
0.555501408,40004.79165,400
0.58058788,41673.63946,400
0.57499891,40182.46112,400
0.671911382,37604.32857,400
0.621488104,36176.50318,400
0.609635832,37659.14205,400
0.629655203,41832.42709,400
0.638179345,40931.84966,400
0.643620008,38454.29147,400
0.60828439,41024.04804,400
0.66805328,39473.0782,400
0.657187425,40214.40752,400
0.578790153,37852.06037,400
0.501378031,38521.25558,400
0.537377915,38476.33151,400
0.570795776,37556.54454,400
0.580066913,38762.03838,400
0.585732393,42647.62903,400
0.513820961,39076.21165,400
0.607855743,34559.93181,400
0.653405037,33228.76846,400
0.626577082,42052.33067,400
0.544251385,37000.47241,400
0.575910612,39538.27902,400
0.651211906,38398.23608,400
0.576882412,43808.76432,400
0.586833343,40544.48686,400
0.680156496,41462.94958,400
0.594260074,38445.76631,400
0.623908833,42383.77932,400
0.623805769,42118.97718,400
0.664381641,39058.12244,400
0.605789235,41703.93475,400
0.621232622,39691.47989,400
0.605299382,39391.22209,400
0.607425568,37841.09948,400
0.569597273,43248.6737,400
0.602591406,35345.13969,400
0.639825729,40248.58887,400
0.534954151,41654.96561,400
0.551655386,42390.16697,400
0.618516435,41564.25051,400
0.675921115,36903.53195,400
0.617509427,42200.16166,400
0.621816792,33992.63391,400
0.605739191,39146.98579,400
0.587456451,37983.41266,400
0.585582297,38250.72159,400
0.590797168,36281.00417,400
0.587931912,40323.32896,400
0.589301055,37485.82935,400
0.629611874,38800.33762,400
0.580475633,35776.71358,400
0.636971153,42524.88538,400
0.571250382,39135.84111,400
0.596064597,41050.42687,400
0.649382815,41004.13313,400
0.65863024,41073.35852,400
0.536286151,40908.51085,400
0.596483529,38410.16947,400
0.6949978,45276.87923,400
0.714419119,47535.99094,400
0.555808988,42139.37794,400
0.621724025,40248.39633,400
0.563530716,39158.71287,400
0.637247146,43714.67366,400
0.639789005,42078.72273,400
